,open,high,low,close,adjclose,volume,ticker,ema_2_adjclose,ema_3_adjclose,ema_5_adjclose,ema_10_adjclose,ema_20_adjclose,ema_50_adjclose,ema_100_adjclose,ema_2_high,ema_3_high,ema_5_high,ema_10_high,ema_20_high,ema_50_high,ema_100_high,ema_2_low,ema_3_low,ema_5_low,ema_10_low,ema_20_low,ema_50_low,ema_100_low,diff_adjclose,isUp_adjclose,diff_ema_2_adjclose,isUp_ema_2_adjclose,diff_ema_3_adjclose,isUp_ema_3_adjclose,diff_ema_5_adjclose,isUp_ema_5_adjclose,diff_ema_10_adjclose,isUp_ema_10_adjclose,diff_ema_20_adjclose,isUp_ema_20_adjclose,diff_ema_50_adjclose,isUp_ema_50_adjclose,diff_ema_100_adjclose,isUp_ema_100_adjclose,diff_ema_2_high,isUp_ema_2_high,diff_ema_3_high,isUp_ema_3_high,diff_ema_5_high,isUp_ema_5_high,diff_ema_10_high,isUp_ema_10_high,diff_ema_20_high,isUp_ema_20_high,diff_ema_50_high,isUp_ema_50_high,diff_ema_100_high,isUp_ema_100_high,diff_ema_2_low,isUp_ema_2_low,diff_ema_3_low,isUp_ema_3_low,diff_ema_5_low,isUp_ema_5_low,diff_ema_10_low,isUp_ema_10_low,diff_ema_20_low,isUp_ema_20_low,diff_ema_50_low,isUp_ema_50_low,diff_ema_100_low,isUp_ema_100_low,pctChange_open,pctChange_adjclose,pctChange_low,pctChange_high,pctChange_ema_2_high,pctChange_ema_3_high,pctChange_ema_5_high,pctChange_ema_10_high,pctChange_ema_20_high,pctChange_ema_50_high,pctChange_ema_100_high,pctChange_ema_2_adjclose,pctChange_ema_3_adjclose,pctChange_ema_5_adjclose,pctChange_ema_10_adjclose,pctChange_ema_20_adjclose,pctChange_ema_50_adjclose,pctChange_ema_100_adjclose,pctChange_ema_2_low,pctChange_ema_3_low,pctChange_ema_5_low,pctChange_ema_10_low,pctChange_ema_20_low,pctChange_ema_50_low,pctChange_ema_100_low,volatility_2_adjclose,volatility_3_adjclose,volatility_5_adjclose,volatility_10_adjclose,volatility_20_adjclose,volatility_50_adjclose,volatility_100_adjclose,volatility_2_high,volatility_3_high,volatility_5_high,volatility_10_high,volatility_20_high,volatility_50_high,volatility_100_high,volatility_2_low,volatility_3_low,volatility_5_low,volatility_10_low,volatility_20_low,volatility_50_low,volatility_100_low,volatility_200_low,volatility_2_ema_2_low,volatility_3_ema_3_low,volatility_5_ema_5_low,volatility_10_ema_10_low,volatility_20_ema_20_low,volatility_50_ema_50_low,volatility_100_ema_100_low,rsi_14_ema_2_low,rsi_14_ema_3_low,rsi_14_ema_5_low,rsi_14_ema_10_low,rsi_14_ema_20_low,rsi_14_ema_50_low,rsi_14_ema_100_low,stoch_14_adjclose,stoch_25_adjclose,stoch_25_open,stoch_25_high,stoch_25_low,pctChange_high_9periods,pctChange_low_9periods,pctChange_high_18periods,pctChange_low_18periods,pctChange_high_48periods,pctChange_low_48periods,pctChange_high_98periods,pctChange_low_98periods,0.3pctChange-high_2periods_back,0.3pctChange-low_2periods_back,0.5pctChange-high_2periods_back,0.5pctChange-low_2periods_back,1pctChange-high_2periods_back,1pctChange-low_2periods_back,2pctChange-high_2periods_back,2pctChange-low_2periods_back,3pctChange-high_2periods_back,3pctChange-low_2periods_back,5pctChange-high_2periods_back,5pctChange-low_2periods_back,0.3pctChange-high_3periods_back,0.3pctChange-low_3periods_back,0.5pctChange-high_3periods_back,0.5pctChange-low_3periods_back,1pctChange-high_3periods_back,1pctChange-low_3periods_back,3pctChange-high_3periods_back,3pctChange-low_3periods_back,5pctChange-high_3periods_back,5pctChange-low_3periods_back,0.3pctChange-high_5periods_back,0.3pctChange-low_5periods_back,0.5pctChange-high_5periods_back,0.5pctChange-low_5periods_back,1pctChange-high_5periods_back,1pctChange-low_5periods_back,5pctChange-high_5periods_back,5pctChange-low_5periods_back,3pctChange-high_5periods_back,3pctChange-low_5periods_back
2018-10-01,2926.2900390625,2937.06005859375,2917.909912109375,2924.590087890625,2924.590087890625,3364190000,^GSPC,2919.2850341796875,2917.5233561197915,2914.82001953125,2916.6150146484374,2902.654992675781,2870.631396484375,2810.9779077148437,2928.7950439453125,2928.27001953125,2927.981982421875,2926.293994140625,2911.349987792969,2878.637587890625,2819.088395996094,2912.7049560546875,2911.5599772135415,2910.331982421875,2910.53798828125,2894.9539794921875,2861.7442041015624,2801.0537890625,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.005587574561749076,0.003641105118425747,0.0035803652998709357,0.0056599415623384,0.00168271350359106,0.0006732228770967019,0.000907250033412188,0.001108777585907994,0.0005282124720416004,0.0008856474612428666,0.000837105429257079,0.0018171112334146589,0.002131923962422233,0.000358295947090026,0.0012286164307793168,0.0003975539637801617,0.0008560144242495404,0.0008074883356397056,0.001485341959388764,0.0016777292252427856,0.00036297892255054975,0.0010920549008834879,0.0004523694474485307,0.0008246518227870148,0.0008710377264711244,10.610107421875,10.600111834734625,14.819891847002102,29.741995468045292,78.13924203080292,260.3096404485944,695.0698608974436,16.530029296875004,14.401814369454897,14.353428460363414,31.520748465996064,79.35252441383967,257.20986023199936,685.5451955243495,10.409912109375,9.647460366143623,12.631615313431217,32.332072523076675,85.78282619930144,272.0481381458591,711.157943617838,,4.3199462890625,4.239605675829827,6.281588309279447,34.30718123855936,62.47931138379989,257.43856634265995,,65.17062033671388,68.10097663425461,73.43427291817868,94.7057750455436,99.63183589289883,99.9373641797964,99.8594990254505,73.55398711841876,78.74740486629298,80.9611771176768,94.98650371505511,70.04810336659979,1.133443198505435,0.6024869693575519,2.1841129311439555,0.4840058860789087,3.3323088143318413,1.7473210172023967,7.720512881963537,1.953014197398606,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1
2018-10-02,2923.800048828125,2931.419921875,2919.3701171875,2923.429931640625,2923.429931640625,3401880000,^GSPC,2924.010009765625,2920.6666666666665,2916.393994140625,2918.527001953125,2903.9904907226564,2872.9603955078123,2812.9815063476562,2934.239990234375,2929.6700032552085,2929.4759765625,2928.318994140625,2912.9119873046875,2881.0937841796876,2821.141494140625,2918.6400146484375,2914.9266764322915,2911.466015625,2913.4320068359375,2896.6659912109376,2864.22880859375,2803.20208984375,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,-0.0008509034310121288,-0.0003966902079042267,0.0005004284306602269,-0.001920334145788738,0.001859107997440379,0.00047809242816443387,0.0005102470403146597,0.0006920015569367166,0.0005365206925542765,0.0008532495717401556,0.0007282844154328227,0.0016185386252511869,0.001077390019956992,0.0005399903249010407,0.0006555501137739395,0.0004600953438300692,0.0008113194282937108,0.0007127763712810875,0.0020376449668932928,0.001156321437682406,0.00038965767822185526,0.0009943242680012787,0.0005913778702106853,0.0008682133394823932,0.0007669616305259197,1.16015625,10.080226167608362,17.20825760528521,26.969156468267094,80.53215500592849,257.28340893621026,698.3437253363088,5.640136718750001,14.554084841024109,13.657360015513799,26.88934420738762,80.85866307410461,252.36484705006387,688.1569451278648,1.4602050781250002,11.211559905858698,15.47419926655495,24.284099678574794,88.4472714112129,269.3642065418519,714.1502646539776,,5.93505859375,7.178739357797373,5.327826175316132,31.610892853576047,61.71796255077075,259.2674405697925,,67.49185407146167,69.58429571631007,73.97528387737182,95.10202793350277,99.65298837421314,99.94165861080401,99.86846126353187,68.07309503424658,77.23658399331067,77.7185714603648,87.64159971513142,71.94966473892876,0.3466659424848695,0.9373017385694737,2.410783308611908,0.26325407542218127,3.6465959752383315,1.4484836459747519,8.462629407499422,1.277541286098749,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
2018-10-03,2931.68994140625,2939.860107421875,2921.360107421875,2925.510009765625,2925.510009765625,3598710000,^GSPC,2924.469970703125,2924.510009765625,2920.302001953125,2920.2830078125,2905.835986328125,2875.06259765625,2814.9594067382814,2935.6400146484375,2936.1133626302085,2931.218017578125,2931.068994140625,2915.1944946289063,2883.2911865234373,2823.211494140625,2920.3651123046875,2919.5467122395835,2915.08203125,2915.1860107421876,2898.8880004882812,2866.4336083984376,2805.24119140625,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.0026985062064306398,0.0007115197468861023,0.0006816505460061073,0.0028792140914006836,0.0004771335741868832,0.0021993464683192077,0.000594659601089953,0.0009391053384220083,0.0007835826602955454,0.0007626972630379036,0.0007337455438867213,0.00015730484367826314,0.001315912953306908,0.0013400136676839924,0.0006016753856310508,0.0006355033225364792,0.0007317198495755406,0.0007031330942495195,0.000591062154836397,0.0015849578120252783,0.0012419913561050322,0.000602040446502361,0.000767091989233748,0.000769770836070327,0.0007274186794765658,2.0800781250000004,1.805400757174845,12.989329985844678,24.958959416690707,81.55892290988878,256.8425851724614,701.9518564996902,8.440185546875,7.446077749601766,17.28703986219069,22.450423880721498,82.61168401072958,253.57587490036227,692.4531105555491,1.9899902343750002,2.9996756243656653,14.011848096888722,22.863018855571372,89.16524839769643,269.74350882956116,718.5159992829117,,1.72509765625,6.9450461075606045,5.1645884877704695,27.348253806523584,60.645294492221055,260.89449365452543,,68.1561656887703,71.54006157220596,75.67628087551914,95.33015982191601,99.67878371374897,99.94524613021036,99.87651295270119,71.87232448630137,79.94537899284967,87.99323437117486,98.63288515281482,74.54114220855814,0.3836606352971561,0.900780404682433,2.2167935371248504,0.4521786000249106,4.331239340901227,0.7974961126849811,8.023991327925728,1.6767887498345457,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1
2018-10-04,2919.35009765625,2919.780029296875,2883.919921875,2901.610107421875,2901.610107421875,3496860000,^GSPC,2913.56005859375,2916.8500162760415,2917.8240234375,2917.3690185546875,2907.0139892578127,2876.1733984375,2816.674208984375,2929.820068359375,2930.3533528645835,2929.730029296875,2929.5669921875,2916.5809936523438,2884.7261865234377,2824.9882934570314,2902.6400146484375,2908.2167154947915,2910.01201171875,2911.6050048828124,2899.7194946289064,2867.7574072265625,2806.8256909179686,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,1,False,0,False,0,False,0,False,0,True,1,True,1,True,1,False,0,False,0,False,0,False,0,True,1,True,1,True,1,-0.004209123064385478,-0.008169482334351885,-0.01281601177881364,-0.006830283547950677,-0.001982513612030723,-0.001961780440406846,-0.0005076348031183286,-0.0005124416914537022,0.000475611155959621,0.0004976951362760662,0.0006293539538551052,-0.0037305604840086604,-0.002619239962935671,-0.0008485350193123686,-0.0009978448150458341,0.00040539209206236215,0.00038635707694001376,0.0006091747689109805,-0.006069480004937344,-0.003880738299987918,-0.0017392373445752618,-0.0012283970375062125,0.00028683210268387604,0.00046182783520487547,0.0005648353933247474,23.899902343750004,22.930730319652557,22.74719652274536,28.18314388357616,76.34623985253313,256.4499809762338,701.9649807663576,20.080078125,17.463295347623706,20.70163185715091,24.598537415241296,79.00945968853297,253.5459444595405,694.2237282206803,37.44018554687501,36.48591442335539,34.74617964461534,37.99313520737564,84.38448352456395,265.6383051182794,718.2177857702192,,17.72509765625,9.867551187763809,5.123709815504096,21.440454981379883,58.60215816522366,262.0978463670491,,55.58685680705727,61.15477505431853,68.87852730787968,86.47457427379726,99.6881264434719,99.94733993596783,99.88253019524714,31.040864323932983,48.82157879509492,71.92359417672662,72.48347539670175,25.784421885283166,0.7378233679608437,1.2143097274234127,1.8359432493431083,0.730978813821892,4.935053508661125,0.22336435979075642,8.116525269322716,1.592564549673603,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2018-10-05,2902.5400390625,2909.639892578125,2869.2900390625,2885.570068359375,2885.570068359375,3328980000,^GSPC,2893.590087890625,2904.2300618489585,2912.142041015625,2912.959033203125,2907.70849609375,2877.1360009765626,2818.41541015625,2914.7099609375,2923.0933430989585,2927.552001953125,2926.439990234375,2917.8724853515623,2886.0075830078126,2826.898791503906,2876.60498046875,2891.5233561197915,2902.37001953125,2905.822998046875,2899.977990722656,2868.4380078125,2808.4994921875,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,1,False,0,False,0,False,0,False,0,True,1,True,1,True,1,False,0,False,0,False,0,False,0,True,1,True,1,True,1,-0.005758150969027542,-0.005527978766503461,-0.005072915756616503,-0.003472911184063343,-0.0051573499632474595,-0.002477520248036935,-0.0007434225413160966,-0.0010673939054693937,0.0004428101609486035,0.00044420038558978803,0.000676285296933532,-0.006854147606884631,-0.00432656953791366,-0.0019473355405377202,-0.001511630967325317,0.00023890729060949134,0.0003346816779494777,0.0006181762755241849,-0.008969432671050992,-0.005740067198588994,-0.0026261033139125534,-0.0019858486388919516,8.914520670999515e-05,0.00023732850771218672,0.0005963324601692133,16.0400390625,34.81154337790086,39.96974309304004,39.161232846676036,70.6288314734515,253.53208430676764,697.1794565831956,10.14013671875,26.63919382581061,28.242269452601054,28.19033114408139,71.60752435901215,251.5365582733365,690.9278155105144,14.629882812500002,46.513938684262286,53.918992839828285,52.86211190673695,82.2192428108147,263.5618314627546,713.0052580280068,,26.0350341796875,24.416649664543726,10.37992600381605,16.691369037359948,55.25358313451047,262.9304975331271,,43.03333789164377,49.70562272774615,60.1133940051881,74.44904152915032,99.69113408235903,99.94843177536384,99.88869995048584,22.731161902813998,27.933335664847025,50.03258820275267,59.27841770763454,6.732563721858894,0.8334607533293514,1.58700279196331,1.7996341761052248,0.7663726644162372,4.424965870644448,0.7083770100083875,8.40186009678443,1.3328533857676073,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2018-10-08,2877.530029296875,2889.449951171875,2862.080078125,2884.429931640625,2884.429931640625,3330320000,^GSPC,2885.0,2890.5367024739585,2904.110009765625,2909.4650146484373,2908.0734985351564,2878.4481982421876,2820.0351098632814,2899.544921875,2906.2899576822915,2918.02998046875,2923.0059814453125,2917.998486328125,2886.93318359375,2828.5156909179686,2865.68505859375,2871.7633463541665,2891.204052734375,2900.768017578125,2899.2849975585937,2869.5128076171877,2809.99859375,False,0,False,0,False,0,False,0,False,0,True,1,True,1,True,1,False,0,False,0,False,0,False,0,True,1,True,1,True,1,False,0,False,0,False,0,False,0,False,0,True,1,True,1,-0.008616594234373776,-0.00039511662920677093,-0.0025128031113423877,-0.006938982881610323,-0.005202932458371334,-0.005748494298458695,-0.0032525541742801645,-0.0011734424080185324,4.318248216650389e-05,0.0003207200810515509,0.0005719693322314701,-0.0029686609470268577,-0.004714970606110369,-0.0027581179547131462,-0.0011994739764140672,0.00012552924128983456,0.0004560775942394901,0.0005746845199592343,-0.0037961144992596507,-0.006833771452616433,-0.0038471892700566723,-0.0017396037102560546,-0.00023896497362374536,0.0003746986345043446,0.0005337731292707204,1.14013671875,16.639429147947347,44.278998906697154,47.50401063498738,67.61489777205651,246.5254628604743,693.4664272260502,20.18994140625,26.742940617352456,43.961905298476644,46.64930484191131,70.49700972907743,247.722637876267,686.3975251769912,7.209960937500001,19.27428056836973,62.090692496182434,67.71298640750726,87.48427147524981,256.4404012072106,708.2910828890736,,10.919921875,31.606758413890738,21.229403899552178,14.941781690810725,51.16096814197159,263.34451625674234,,39.04988916009067,40.1286970958644,50.084511548178604,65.82988876101678,96.99068003090385,99.95018820014431,99.8940664025776,28.352024082728633,28.352024082728633,19.599116718852105,34.72019622964071,0.0,1.1662246017824396,1.5103353792573881,1.2647281275027789,1.44962965472466,4.533717683385552,0.6049712401320351,7.606993812714902,2.056339017093267,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2018-10-09,2882.510009765625,2894.830078125,2874.27001953125,2880.340087890625,2880.340087890625,3520500000,^GSPC,2882.385009765625,2883.4466959635415,2895.492041015625,2905.943017578125,2907.696008300781,2880.002998046875,2821.6372119140624,2892.1400146484375,2897.9733072916665,2910.71201171875,2920.093994140625,2918.1139892578126,2888.3949853515624,2830.1443920898437,2868.175048828125,2868.5467122395835,2882.184033203125,2896.8250244140627,2899.6594970703127,2871.036005859375,2811.6276928710936,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,0.0017306441350906088,-0.0014179036575431292,0.004259119617028961,0.0018619900133389766,-0.0025538170389076686,-0.002861603801314172,-0.002507845635233874,-0.0009962303612008894,3.958292995309698e-05,0.0005063510877632016,0.0005758147911658629,-0.000906409093370919,-0.0024528339336943317,-0.0029675076774020592,-0.0012105308201267873,-0.00012980766633496899,0.0005401520880718991,0.0005681142214071233,0.0008688987741021226,-0.0011200902465262619,-0.003119814225052475,-0.0013592928287159411,0.0001291696097605044,0.0005308212035659565,0.0005797508670348783,4.08984375,4.763372195232752,41.666933429739444,54.954881373397754,70.35324269411267,234.0614835589814,688.6421214475499,5.380126953125001,18.109529316784283,45.23965211438729,54.43380920852102,69.6509569323797,238.71368828243658,682.5675451471046,12.18994140625,10.61551726675253,52.09167169220736,70.75765147868779,84.83540741747801,245.8942957933895,704.0972186025372,,2.489990234375,21.549140179682045,30.165318821390297,17.96152709710949,46.570574208470056,263.4124699511988,,40.40454853990249,38.81756024560511,43.73671138333812,59.995255050054205,97.03738493356093,99.95264961288386,99.89972471520643,23.163831309405456,23.163831309405456,25.916497102701566,41.54518453824403,15.463614205588952,0.8874436314987966,1.7817406271448233,1.2368392168687903,1.4767710150218494,4.021262674441828,1.0922348855940012,7.945485140384179,1.7482449177395054,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
2018-10-10,2873.89990234375,2874.02001953125,2784.860107421875,2785.679931640625,2785.679931640625,4501250000,^GSPC,2833.010009765625,2850.1499837239585,2867.526025390625,2893.914013671875,2902.5340087890627,2879.3907958984373,2822.3643115234377,2884.425048828125,2886.1000162760415,2897.543994140625,2914.381005859375,2917.0824951171876,2889.3861865234376,2831.6895922851563,2829.5650634765625,2840.4034016927085,2854.884033203125,2884.9830322265625,2894.9425048828125,2870.5720068359374,2812.3844946289064,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,1,-0.0029870173538704137,-0.0328642290012785,-0.03110699812537321,-0.007188697793007903,-0.002667563043710519,-0.004097101579835227,-0.004523985033596523,-0.00195643985868732,-0.0003534797284897584,0.0003431667680153794,0.0005459792792308349,-0.017129911456212676,-0.011547538675223068,-0.009658467448313446,-0.004139449340020085,-0.0017752885779607208,-0.00021256996914675863,0.00025768713508078633,-0.013461516362935244,-0.00981099956531728,-0.009471983636541115,-0.004087921116290194,-0.0016267400335335802,-0.00016161379463397463,0.00026916855305270104,94.66015625,96.7699191463271,103.89921463232902,132.22150964306243,140.31752181762153,244.3396821429431,680.8470519188587,20.810058593750004,18.709450755396293,39.79648652244018,69.44967246980956,79.34686144298601,230.16047813469658,674.711755866454,89.40991210937501,83.98110183335613,89.31381154413576,131.6482201333185,141.98777031639477,252.95049808631455,697.0058977410681,,38.6099853515625,29.881756915705903,47.85001592590896,28.703637082614144,40.672078428931826,262.7591083341954,,29.467767456896695,29.68024435727061,30.95080323097052,46.62851529976499,80.16175781333877,98.35820974514006,99.90233455271056,0.5253606182921868,0.5253606182921868,57.05857504928189,57.13554867173566,0.0,0.8881367451591737,4.431048734456455,1.803858432583061,3.5980316965313786,3.5404020981816053,1.9536320638840698,7.595969329258856,2.066373478905381,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
2018-10-11,2776.8701171875,2795.139892578125,2710.510009765625,2728.3701171875,2728.3701171875,4890630000,^GSPC,2757.0250244140625,2798.1300455729165,2832.87802734375,2875.351025390625,2893.743518066406,2877.69099609375,2822.3179125976562,2834.5799560546875,2854.663330078125,2872.615966796875,2901.172998046875,2911.5014892578124,2888.7723828125,2832.249091796875,2747.68505859375,2789.8800455729165,2820.20205078125,2865.10703125,2885.6485107421877,2868.665205078125,2812.232595214844,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,-0.03376240942738451,-0.02057300761734404,-0.026697964992245415,-0.027445921189508726,-0.01728077239992365,-0.01089244517536836,-0.008603157499647573,-0.004532011355394272,-0.0019132149566277734,-0.00021243394662873172,0.00019758504365841034,-0.02682129081423501,-0.018251649368667078,-0.012082888782902979,-0.006414491997188576,-0.0030285573557582435,-0.0005903331382139942,-1.643973656839659e-05,-0.02893731122839427,-0.017787387555472933,-0.012148298150997938,-0.006889468934319076,-0.003210424429828551,-0.0006642584660031536,-5.4010898706269295e-05,57.309814453125,132.9282362958159,161.38564348174148,208.93849261928932,223.58197393550478,279.96094894070126,681.4776599981135,78.88012695312501,91.08585527178083,100.94636133068265,136.01478955568828,145.53574450404184,240.61680103006398,669.2616051260535,74.35009765625001,142.0200869654363,159.56245577768405,214.7312328986506,232.69176439352304,292.6887985201148,699.0765499908076,,81.8800048828125,69.04020526690404,73.77386350651405,49.27308201003276,35.929741988052825,261.0477414467177,,18.21032294990188,20.39760800676308,22.108423218910417,33.24162384788616,58.5543771523663,91.8722904815668,99.34345595618873,7.787268287386445,7.751786020824017,28.802142165350244,36.73173553964214,0.0,0.5221251208665567,7.320002861645691,1.260190984338161,6.672842944391477,3.175344262789337,4.907728647587318,7.814100272042057,1.8678311504483402,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2018-10-12,2770.5400390625,2775.77001953125,2729.43994140625,2767.1298828125,2767.1298828125,3966040000,^GSPC,2747.75,2760.393310546875,2809.189990234375,2860.666015625,2886.8510131835938,2876.4891943359376,2822.7448120117188,2785.4549560546875,2814.9766438802085,2845.8419921875,2886.6969970703126,2904.8749877929686,2887.6895849609373,2832.5843920898437,2719.9749755859375,2741.6033528645835,2792.23203125,2847.301025390625,2877.3320068359376,2867.3272021484377,2812.308195800781,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,1,-0.0022795729932847397,0.014206197825152422,0.006983900289031508,-0.006929840291109324,-0.017330610094475785,-0.013902405155717723,-0.009320415578985108,-0.004989706227897406,-0.0022759739224907927,-0.000374829757444739,0.00011838658327767426,-0.003364142266366832,-0.013486412143619675,-0.008361827399814503,-0.005107205915364732,-0.0023818644740906114,-0.0004176271043151436,0.0001512584433374098,-0.010084883244222409,-0.01730421807379867,-0.009917736044302794,-0.00621477859820363,-0.0028820224900194535,-0.0004664200365098736,2.6882764272651016e-05,38.759765625,50.6499682896218,156.43294310201202,229.37811757624758,256.37980910144717,296.9484069561102,676.6040276588889,19.369873046875004,90.13969411416728,125.38078068591352,182.28697460364077,199.09318765464806,259.48268222991516,665.5361549014472,18.929931640625,66.92411424372213,166.900650750873,247.06366512961264,279.76225208126635,316.2546071292879,698.1298118566194,,27.7100830078125,85.57072577962404,93.30876691862703,72.1648013379868,34.6476887908979,258.43444438001455,,15.984744398673541,15.431276376700495,17.713306379758563,26.031411464898184,46.4808969114921,87.5115283688129,99.34541868001405,24.687093498314916,24.574608092671753,26.054711259083753,28.324669021890013,8.216119645911172,0.5620170883325892,7.283223024110919,1.133443198505435,6.789660919944085,2.884778895768103,5.175530232586345,8.068842355781625,1.635965437971576,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
2018-10-15,2763.830078125,2775.989990234375,2749.030029296875,2750.7900390625,2750.7900390625,3300140000,^GSPC,2758.9599609375,2748.7633463541665,2782.46201171875,2843.2860107421875,2879.9505126953127,2874.6979931640626,2822.919812011719,2775.8800048828125,2782.2999674479165,2823.15,2870.589990234375,2898.4419921875,2886.401787109375,2833.0109912109374,2739.2349853515625,2729.6599934895835,2769.622021484375,2830.413037109375,2870.4755126953123,2865.760400390625,2812.703095703125,False,0,True,1,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,1,False,0,False,0,False,0,False,0,False,0,True,1,-0.002421896396693324,-0.005904978964482943,0.007177328796812432,7.924673210579769e-05,-0.0034374819636060483,-0.011608151884077378,-0.007973735804656323,-0.005579735889247983,-0.002214551618400673,-0.00044596131740370915,0.00015060420522150508,0.0040796873578381465,-0.004213154751633752,-0.009514478767381207,-0.006075509964421855,-0.002390320961063841,-0.0006227039459776318,6.199639416770708e-05,0.007080951089072363,-0.004356341103289418,-0.008097468087386428,-0.005931226846284332,-0.0023829346506888394,-0.0005464328440224486,0.0001404184302893352,16.339843750000004,33.7043233277069,131.12300468666712,241.10552381758458,290.1914576496942,320.63173056407186,674.4899686179385,0.21997070312500003,19.260829794386293,127.37389683141578,202.84349112763942,237.17596351317715,278.73677786718804,660.4576761349539,19.590087890625004,33.36094842904072,144.5521635489676,251.12179752345432,307.44585675840165,335.4733878532354,693.3585511034221,,19.260009765625004,55.225617085435815,101.97821222707681,94.28183538416148,37.90290012952361,255.1403990774951,424.9393636007179,23.02633548796635,14.491258216697489,15.100041357548704,21.31023569065789,39.28834728949669,82.56913556264622,99.35624454971854,17.562682426779133,17.48265901466328,23.142400590006762,28.42014245781049,16.71876556344162,0.4905161017514148,7.34914593634306,0.3466659424848695,7.514799632666557,2.9117808853017513,5.150643661728404,9.333191863576928,0.4851571571368063,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
